,Date,FareProduct,TransitCard,TransactionType,Hour,Minute,Route,Departure,Arrival,Avg Arrival Diff,station
6975,2016-04-20 11:13:49,ASI,160033065048909,Pass Entry (Tag On),10,59,32,2016-04-20 11:00:30,2016-04-20 11:30:45,0.8,
6976,2016-04-20 11:18:10,ASI,160005752299037,Pass Entry (Tag On),10,59,32,2016-04-20 11:00:30,2016-04-20 11:30:45,0.8,
6977,2016-04-20 11:22:43,ASI,160041556318244,Pass Entry (Tag On),10,59,32,2016-04-20 11:00:30,2016-04-20 11:30:45,0.8,
6978,2016-04-20 11:28:08,ASI,160008077561438,Pass Entry (Tag On),10,59,32,2016-04-20 11:00:30,2016-04-20 11:30:45,0.8,
6979,2016-04-20 11:32:54,ASI,160011831985349,Pass Entry (Tag On),11,30,31,2016-04-20 11:31:30,2016-04-20 11:57:15,-0.8,Washington & Fair Oaks
6980,2016-04-20 11:39:14,ASI,160021185971845,Pass Entry (Tag On),11,30,31,2016-04-20 11:31:30,2016-04-20 11:57:15,-0.8,Washington & Lake
6981,2016-04-20 11:39:15,ASI,160005585944155,Pass Entry (Tag On),11,30,31,2016-04-20 11:31:30,2016-04-20 11:57:15,-0.8,Washington & Lake
6982,2016-04-20 11:42:11,ASI,160028112323156,Pass Entry (Tag On),11,30,31,2016-04-20 11:31:30,2016-04-20 11:57:15,-0.8,Washington & Lake
6983,2016-04-20 12:16:12,Reg SV Regular,160007556152990,SV Entry (Tag On),12,8,31,2016-04-20 12:09:15,2016-04-20 12:47:15,5.3,Washington & Altadena
6984,2016-04-20 12:16:58,ASI,160020982999843,Pass Entry (Tag On),12,8,31,2016-04-20 12:09:15,2016-04-20 12:47:15,5.3,Washington & Altadena
6985,2016-04-20 12:17:00,ASI,160008053407192,Pass Entry (Tag On),12,8,31,2016-04-20 12:09:15,2016-04-20 12:47:15,5.3,Washington & Altadena
6986,2016-04-20 12:17:04,ASI,160020836191688,Pass Entry (Tag On),12,8,31,2016-04-20 12:09:15,2016-04-20 12:47:15,5.3,Washington & Altadena
6987,2016-04-20 12:17:08,ASI,160038272923794,Pass Entry (Tag On),12,8,31,2016-04-20 12:09:15,2016-04-20 12:47:15,5.3,Washington & Altadena
6988,2016-04-20 12:36:06,ASI,160008118880797,Pass Entry (Tag On),12,8,31,2016-04-20 12:09:15,2016-04-20 12:47:15,5.3,Woodbury & Glen
6989,2016-04-20 12:43:10,ASI,160008075299999,Pass Entry (Tag On),12,8,31,2016-04-20 12:09:15,2016-04-20 12:47:15,5.3,Fair Oaks & Woodbury
6990,2016-04-20 12:50:36,ASI,160005327329756,Pass Entry (Tag On),12,42,31,2016-04-20 12:47:30,2016-04-20 13:10:15,1.3,Washington & Lake
6991,2016-04-20 12:50:38,ASI,160005649035032,Pass Entry (Tag On),12,42,31,2016-04-20 12:47:30,2016-04-20 13:10:15,1.3,Washington & Lake
6992,2016-04-20 14:00:35,EZ Pass AdultZ0,160008237212633,Pass Entry (Tag On),13,55,31,2016-04-20 13:55:28,2016-04-20 14:28:15,6.3,Washington & Fair Oaks
6993,2016-04-20 14:03:10,ASI,160028112222994,Pass Entry (Tag On),13,55,31,2016-04-20 13:55:28,2016-04-20 14:28:15,6.3,Washington & Lake
6994,2016-04-20 14:10:45,Reg SV Regular,160008260955355,SV Entry (Tag On),13,55,31,2016-04-20 13:55:28,2016-04-20 14:28:15,6.3,Altadena & Washington
6995,2016-04-20 15:18:48,ASI,160012372224866,Pass Entry (Tag On),15,12,31,2016-04-20 15:12:45,2016-04-20 15:41:58,1.0,Washington & Fair Oaks
6996,2016-04-20 15:30:32,Reg SV Regular,160038854179815,SV Entry (Tag On),15,12,31,2016-04-20 15:12:45,2016-04-20 15:41:58,1.0,Altadena & Washington
6997,2016-04-20 15:31:41,Reg SV Regular,160004824056152,SV Entry (Tag On),15,12,31,2016-04-20 15:12:45,2016-04-20 15:41:58,1.0,Altadena & Washington
6998,2016-04-20 15:38:28,EZ Pass AdultZ1,160008420446873,Pass Entry (Tag On),15,12,31,2016-04-20 15:12:45,2016-04-20 15:41:58,1.0,SMV & Station
6999,2016-04-20 15:56:12,Reg SV Regular,160008575246557,SV Entry (Tag On),15,51,31,2016-04-20 15:52:28,2016-04-20 16:26:59,-4.0,SMV & Station
7000,2016-04-20 16:02:52,ASI,160019589444351,Pass Entry (Tag On),15,51,31,2016-04-20 15:52:28,2016-04-20 16:26:59,-4.0,Washington & Altadena
7001,2016-04-20 16:05:03,ASI,160011542575900,Pass Entry (Tag On),15,51,31,2016-04-20 15:52:28,2016-04-20 16:26:59,-4.0,Washington & Altadena
7002,2016-04-20 16:09:32,ASI,160005587677910,Pass Entry (Tag On),15,51,31,2016-04-20 15:52:28,2016-04-20 16:26:59,-4.0,Washington & Lake
7003,2016-04-20 16:13:32,ASI,160008073627670,Pass Entry (Tag On),15,51,31,2016-04-20 15:52:28,2016-04-20 16:26:59,-4.0,Washington & Lake
7004,2016-04-20 16:23:03,PS Try Tran Mon,160039870581364,Pass Entry (Tag On),15,51,31,2016-04-20 15:52:28,2016-04-20 16:26:59,-4.0,Woodbury & Glen
7005,2016-04-20 16:26:56,EZ Pass S/D Z0,160026872052932,Pass Entry (Tag On),15,51,31,2016-04-20 15:52:28,2016-04-20 16:26:59,-4.0,Woodbury & Glen
7006,2016-04-20 16:33:56,ASI,160005585933919,Pass Entry (Tag On),16,31,31,2016-04-20 16:31:13,2016-04-20 17:04:13,5.2,Washington & Fair Oaks
7007,2016-04-20 16:37:54,ASI,160036513746198,Pass Entry (Tag On),16,31,31,2016-04-20 16:31:13,2016-04-20 17:04:13,5.2,Washington & Fair Oaks
7008,2016-04-20 17:10:40,ASI,160033064617860,Pass Entry (Tag On),17,9,31,2016-04-20 17:09:43,2016-04-20 17:50:43,2.7,SMV & Station
7009,2016-04-20 17:17:43,EZ Pass AdultZ0,1701338714926117129,Pass Entry (Tag On),17,9,31,2016-04-20 17:09:43,2016-04-20 17:50:43,2.7,Washington & Altadena
7010,2016-04-20 17:19:43,ASI,160005688416796,Pass Entry (Tag On),17,9,31,2016-04-20 17:09:43,2016-04-20 17:50:43,2.7,Washington & Altadena
7011,2016-04-20 17:28:12,ASI,160021185247204,Pass Entry (Tag On),17,9,31,2016-04-20 17:09:43,2016-04-20 17:50:43,2.7,Washington & Lake
7012,2016-04-20 17:30:17,DCFS EZ (New),1702811453843206400,Pass Entry (Tag On),17,9,31,2016-04-20 17:09:43,2016-04-20 17:50:43,2.7,Washington & Lake
7013,2016-04-20 17:30:38,ASI,160033081222983,Pass Entry (Tag On),17,9,31,2016-04-20 17:09:43,2016-04-20 17:50:43,2.7,Washington & Lake
7014,2016-04-20 17:39:32,DCFS EZ (New),1701799860195979525,Pass Entry (Tag On),17,9,31,2016-04-20 17:09:43,2016-04-20 17:50:43,2.7,Woodbury & Glen
7015,2016-04-20 17:42:17,Reg SV Regular,160008575246557,SV Entry (Tag On),17,9,31,2016-04-20 17:09:43,2016-04-20 17:50:43,2.7,Woodbury & Glen
7016,2016-04-20 17:53:06,ASI,160042245281280,Pass Entry (Tag On),17,48,32,2016-04-20 17:51:28,2016-04-20 18:22:13,10.2,Washington & Fair Oaks
7017,2016-04-20 17:56:08,ASI,160005834321437,Pass Entry (Tag On),17,48,32,2016-04-20 17:51:28,2016-04-20 18:22:13,10.2,Washington & Lake
7018,2016-04-20 17:58:19,Reg SV College,160005531941271,SV Entry (Tag On),17,48,32,2016-04-20 17:51:28,2016-04-20 18:22:13,10.2,Washington & Lake
7019,2016-04-20 18:40:35,Reg SV Regular,160008248850074,SV Entry (Tag On),18,37,31,2016-04-20 18:38:43,2016-04-20 19:10:14,-1.8,
7020,2016-04-20 18:58:58,ASI,160038273293874,Pass Entry (Tag On),18,37,31,2016-04-20 18:38:43,2016-04-20 19:10:14,-1.8,
7021,2016-04-20 19:01:01,ASI,160042245281280,Pass Entry (Tag On),18,37,31,2016-04-20 18:38:43,2016-04-20 19:10:14,-1.8,
7022,2016-04-20 06:16:39,EZ Pass AdultZ0,160008295636632,Pass Entry (Tag On),6,12,20cc,2016-04-20 06:12:34,2016-04-20 07:08:34,-0.4,Fair Oaks & Washington
7023,2016-04-20 06:25:04,ASI,160036515043792,Pass Entry (Tag On),6,12,20cc,2016-04-20 06:12:34,2016-04-20 07:08:34,-0.4,Raymond & Holly
7024,2016-04-20 06:44:12,ASI,160008106235673,Pass Entry (Tag On),6,12,20cc,2016-04-20 06:12:34,2016-04-20 07:08:34,-0.4,Lake & Villa
7025,2016-04-20 06:44:18,Reg SV Regular,160005197211993,SV Entry (Tag On),6,12,20cc,2016-04-20 06:12:34,2016-04-20 07:08:34,-0.4,Lake & Villa
7026,2016-04-20 07:21:08,Reg SV Regular,160008533802392,SV Entry (Tag On),7,9,20cc,2016-04-20 07:09:18,2016-04-20 08:19:03,-0.9,Raymond & Holly
7027,2016-04-20 07:21:24,Reg SV Regular,160031313983265,SV Entry (Tag On),7,9,20cc,2016-04-20 07:09:18,2016-04-20 08:19:03,-0.9,Raymond & Holly
7028,2016-04-20 07:21:44,Reg SV Student,160020362141396,SV Entry (Tag On),7,9,20cc,2016-04-20 07:09:18,2016-04-20 08:19:03,-0.9,Raymond & Holly
7029,2016-04-20 07:21:49,Reg SV Student,160010160562885,SV Entry (Tag On),7,9,20cc,2016-04-20 07:09:18,2016-04-20 08:19:03,-0.9,Raymond & Holly
7030,2016-04-20 08:20:59,Reg SV Regular,160005757842393,SV Entry (Tag On),8,20,20cc,2016-04-20 08:20:18,2016-04-20 09:30:02,3.0,Fair Oaks & Woodbury
7031,2016-04-20 08:27:52,ASI,160036514436112,Pass Entry (Tag On),8,20,20cc,2016-04-20 08:20:18,2016-04-20 09:30:02,3.0,Fair Oaks & Washington
7032,2016-04-20 08:31:45,ASI,160012372224866,Pass Entry (Tag On),8,20,20cc,2016-04-20 08:20:18,2016-04-20 09:30:02,3.0,Raymond & Holly
7033,2016-04-20 08:53:23,Reg SV Regular,160005636236312,SV Entry (Tag On),8,20,20cc,2016-04-20 08:20:18,2016-04-20 09:30:02,3.0,Arroyo Pkwy & California
7034,2016-04-20 08:53:30,EZ Pass AdultZ0,160041543267504,Pass Entry (Tag On),8,20,20cc,2016-04-20 08:20:18,2016-04-20 09:30:02,3.0,Arroyo Pkwy & California
7035,2016-04-20 09:31:10,Reg SV Regular,160005284182875,SV Entry (Tag On),9,27,20cc,2016-04-20 09:30:47,2016-04-20 10:35:03,0.1,Fair Oaks & Washington
7036,2016-04-20 09:31:13,Reg SV Regular,160005053906710,SV Entry (Tag On),9,27,20cc,2016-04-20 09:30:47,2016-04-20 10:35:03,0.1,Fair Oaks & Washington
7037,2016-04-20 09:35:57,ASI,160020984228001,Pass Entry (Tag On),9,27,20cc,2016-04-20 09:30:47,2016-04-20 10:35:03,0.1,Fair Oaks & Washington
7038,2016-04-20 09:45:14,Reg SV Regular,160040583497849,SV Entry (Tag On),9,27,20cc,2016-04-20 09:30:47,2016-04-20 10:35:03,0.1,Raymond & Del Mar Sta.
7039,2016-04-20 10:00:20,Reg SV Regular,160002377718467,SV Entry (Tag On),9,27,20cc,2016-04-20 09:30:47,2016-04-20 10:35:03,0.1,Arroyo Pkwy & California
7040,2016-04-20 10:06:18,Reg SV Regular,160008976198274,SV Entry (Tag On),9,27,20cc,2016-04-20 09:30:47,2016-04-20 10:35:03,0.1,Lake & Colorado
7041,2016-04-20 10:09:04,Reg SV Regular,160004867235671,SV Entry (Tag On),9,27,20cc,2016-04-20 09:30:47,2016-04-20 10:35:03,0.1,Lake & Villa
7042,2016-04-20 10:09:05,Reg SV Regular,160008254854234,SV Entry (Tag On),9,27,20cc,2016-04-20 09:30:47,2016-04-20 10:35:03,0.1,Lake & Villa
7043,2016-04-20 10:09:32,ASI,160008034196526,Pass Entry (Tag On),9,27,20cc,2016-04-20 09:30:47,2016-04-20 10:35:03,0.1,Lake & Villa
7044,2016-04-20 10:15:06,ASI,160005336053918,Pass Entry (Tag On),9,27,20cc,2016-04-20 09:30:47,2016-04-20 10:35:03,0.1,Lake & Washington
7045,2016-04-20 10:17:17,ASI,160005752299037,Pass Entry (Tag On),9,27,20cc,2016-04-20 09:30:47,2016-04-20 10:35:03,0.1,Lake & Washington
7046,2016-04-20 10:18:57,ASI,160005585712156,Pass Entry (Tag On),9,27,20cc,2016-04-20 09:30:47,2016-04-20 10:35:03,0.1,Lake & Washington
7047,2016-04-20 10:40:52,ASI,160005654484638,Pass Entry (Tag On),10,35,20cc,2016-04-20 10:35:33,2016-04-20 11:47:47,1.8,Fair Oaks & Washington
7048,2016-04-20 11:01:22,Reg SV Regular,160004844596955,SV Entry (Tag On),10,35,20cc,2016-04-20 10:35:33,2016-04-20 11:47:47,1.8,Arroyo Pkwy & California
7049,2016-04-20 11:13:43,Reg SV Sr/Dis,160005622367519,SV Entry (Tag On),10,35,20cc,2016-04-20 10:35:33,2016-04-20 11:47:47,1.8,Lake & Colorado
7050,2016-04-20 11:16:54,ASI,160019589762273,Pass Entry (Tag On),10,35,20cc,2016-04-20 10:35:33,2016-04-20 11:47:47,1.8,Lake & Colorado
7051,2016-04-20 11:18:10,ASI,160005598570070,Pass Entry (Tag On),10,35,20cc,2016-04-20 10:35:33,2016-04-20 11:47:47,1.8,Lake & Colorado
7052,2016-04-20 11:22:18,ASI,160005585343515,Pass Entry (Tag On),10,35,20cc,2016-04-20 10:35:33,2016-04-20 11:47:47,1.8,Lake & Villa
7053,2016-04-20 11:27:31,ASI,160012373500868,Pass Entry (Tag On),10,35,20cc,2016-04-20 10:35:33,2016-04-20 11:47:47,1.8,Lake & Washington
7054,2016-04-20 11:51:12,ASI,160033063714189,Pass Entry (Tag On),11,46,20cc,2016-04-20 11:48:17,2016-04-20 12:59:33,0.6,Fair Oaks & Washington
7055,2016-04-20 11:51:17,ASI,160036513746198,Pass Entry (Tag On),11,46,20cc,2016-04-20 11:48:17,2016-04-20 12:59:33,0.6,Fair Oaks & Washington
7056,2016-04-20 11:52:19,ASI,160005327329756,Pass Entry (Tag On),11,46,20cc,2016-04-20 11:48:17,2016-04-20 12:59:33,0.6,Fair Oaks & Washington
7057,2016-04-20 11:52:21,ASI,160005649035032,Pass Entry (Tag On),11,46,20cc,2016-04-20 11:48:17,2016-04-20 12:59:33,0.6,Fair Oaks & Washington
7058,2016-04-20 11:52:25,ASI,160005678225439,Pass Entry (Tag On),11,46,20cc,2016-04-20 11:48:17,2016-04-20 12:59:33,0.6,Fair Oaks & Washington
7059,2016-04-20 11:54:38,ASI,160005289191517,Pass Entry (Tag On),11,46,20cc,2016-04-20 11:48:17,2016-04-20 12:59:33,0.6,Fair Oaks & Washington
7060,2016-04-20 11:54:54,ASI,160005753971352,Pass Entry (Tag On),11,46,20cc,2016-04-20 11:48:17,2016-04-20 12:59:33,0.6,Fair Oaks & Washington
7061,2016-04-20 11:56:02,ASI,160005511518875,Pass Entry (Tag On),11,46,20cc,2016-04-20 11:48:17,2016-04-20 12:59:33,0.6,Fair Oaks & Washington
7062,2016-04-20 12:03:23,ASI,160008118078236,Pass Entry (Tag On),11,46,20cc,2016-04-20 11:48:17,2016-04-20 12:59:33,0.6,Raymond & Holly
7063,2016-04-20 12:17:37,ASI,160008107645599,Pass Entry (Tag On),11,46,20cc,2016-04-20 11:48:17,2016-04-20 12:59:33,0.6,Arroyo Pkwy & California
7064,2016-04-20 12:19:55,Reg SV Sr/Dis,160010338303303,SV Entry (Tag On),11,46,20cc,2016-04-20 11:48:17,2016-04-20 12:59:33,0.6,Arroyo Pkwy & California
7065,2016-04-20 12:24:15,ASI,160005314733598,Pass Entry (Tag On),11,46,20cc,2016-04-20 11:48:17,2016-04-20 12:59:33,0.6,Lake & Colorado
7066,2016-04-20 12:27:04,EZ Pass AdultZ0,160001121238467,Pass Entry (Tag On),11,46,20cc,2016-04-20 11:48:17,2016-04-20 12:59:33,0.6,Lake & Colorado
7067,2016-04-20 12:28:29,ASI,160005652405270,Pass Entry (Tag On),11,46,20cc,2016-04-20 11:48:17,2016-04-20 12:59:33,0.6,Lake & Colorado
7068,2016-04-20 13:03:23,Reg SV Regular,160008367331351,SV Entry (Tag On),12,59,20cc,2016-04-20 13:00:02,2016-04-20 14:10:03,-0.9,Fair Oaks & Washington
7069,2016-04-20 13:10:11,ASI,160041938303047,Pass Entry (Tag On),12,59,20cc,2016-04-20 13:00:02,2016-04-20 14:10:03,-0.9,Raymond & Holly
7070,2016-04-20 13:14:30,ASI,160008120238877,Pass Entry (Tag On),12,59,20cc,2016-04-20 13:00:02,2016-04-20 14:10:03,-0.9,Raymond & Holly
7071,2016-04-20 13:42:07,ASI,160033084326500,Pass Entry (Tag On),12,59,20cc,2016-04-20 13:00:02,2016-04-20 14:10:03,-0.9,Lake & Colorado
7072,2016-04-20 13:44:27,ASI,160041273363689,Pass Entry (Tag On),12,59,20cc,2016-04-20 13:00:02,2016-04-20 14:10:03,-0.9,Lake & Villa
7073,2016-04-20 13:50:43,ASI,160008121528151,Pass Entry (Tag On),12,59,20cc,2016-04-20 13:00:02,2016-04-20 14:10:03,-0.9,Lake & Washington
7074,2016-04-20 14:25:23,ASI,160008290757276,Pass Entry (Tag On),14,11,20cc,2016-04-20 14:11:18,2016-04-20 15:22:18,-0.7,Raymond & Holly
7075,2016-04-20 14:33:13,ASI,160038262370675,Pass Entry (Tag On),14,11,20cc,2016-04-20 14:11:18,2016-04-20 15:22:18,-0.7,Raymond & Del Mar Sta.
7076,2016-04-20 14:34:51,EZ Pass S/D Z0,160017221828262,Pass Entry (Tag On),14,11,20cc,2016-04-20 14:11:18,2016-04-20 15:22:18,-0.7,Raymond & Del Mar Sta.
7077,2016-04-20 14:34:56,Reg SV Sr/Dis,160005806355678,SV Entry (Tag On),14,11,20cc,2016-04-20 14:11:18,2016-04-20 15:22:18,-0.7,Raymond & Del Mar Sta.
7078,2016-04-20 14:34:58,Reg SV Sr/Dis,160005283159197,SV Entry (Tag On),14,11,20cc,2016-04-20 14:11:18,2016-04-20 15:22:18,-0.7,Raymond & Del Mar Sta.
7079,2016-04-20 14:40:55,Reg SV Regular,160008360946072,SV Entry (Tag On),14,11,20cc,2016-04-20 14:11:18,2016-04-20 15:22:18,-0.7,Arroyo Pkwy & California
7080,2016-04-20 14:40:58,ASI,160005498696793,Pass Entry (Tag On),14,11,20cc,2016-04-20 14:11:18,2016-04-20 15:22:18,-0.7,Arroyo Pkwy & California
7081,2016-04-20 14:43:11,Reg SV Regular,160007905116357,SV Entry (Tag On),14,11,20cc,2016-04-20 14:11:18,2016-04-20 15:22:18,-0.7,Arroyo Pkwy & California
7082,2016-04-20 14:48:06,EZ Pass AdultZ0,160008088975874,Pass Entry (Tag On),14,11,20cc,2016-04-20 14:11:18,2016-04-20 15:22:18,-0.7,Lake & Colorado
7083,2016-04-20 14:49:31,ASI,160036514021872,Pass Entry (Tag On),14,11,20cc,2016-04-20 14:11:18,2016-04-20 15:22:18,-0.7,Lake & Colorado
7084,2016-04-20 14:49:35,Reg SV Regular,160005039833111,SV Entry (Tag On),14,11,20cc,2016-04-20 14:11:18,2016-04-20 15:22:18,-0.7,Lake & Colorado
7085,2016-04-20 14:55:14,ASI,160012141481664,Pass Entry (Tag On),14,11,20cc,2016-04-20 14:11:18,2016-04-20 15:22:18,-0.7,Lake & Colorado
7086,2016-04-20 14:58:12,ASI,160041892660325,Pass Entry (Tag On),14,11,20cc,2016-04-20 14:11:18,2016-04-20 15:22:18,-0.7,Lake & Villa
7087,2016-04-20 14:58:18,ASI,160042245285604,Pass Entry (Tag On),14,11,20cc,2016-04-20 14:11:18,2016-04-20 15:22:18,-0.7,Lake & Villa
7088,2016-04-20 14:58:29,Reg SV Regular,160005595465118,SV Entry (Tag On),14,11,20cc,2016-04-20 14:11:18,2016-04-20 15:22:18,-0.7,Lake & Villa
7089,2016-04-20 14:58:33,Reg SV Regular,160005595465118,No Prod Use Type,14,11,20cc,2016-04-20 14:11:18,2016-04-20 15:22:18,-0.7,Lake & Villa
7090,2016-04-20 15:05:49,ASI,160005334490070,Pass Entry (Tag On),14,11,20cc,2016-04-20 14:11:18,2016-04-20 15:22:18,-0.7,Lake & Washington
7091,2016-04-20 15:07:12,ASI,160005499252638,Pass Entry (Tag On),14,11,20cc,2016-04-20 14:11:18,2016-04-20 15:22:18,-0.7,Lake & Washington
7092,2016-04-20 15:25:22,ASI,160005833766871,Pass Entry (Tag On),15,23,20cc,2016-04-20 15:23:18,2016-04-20 16:37:33,-0.4,Fair Oaks & Woodbury
7093,2016-04-20 15:25:43,EZ Pass AdultZ0,160008252699672,Pass Entry (Tag On),15,23,20cc,2016-04-20 15:23:18,2016-04-20 16:37:33,-0.4,Fair Oaks & Washington
7094,2016-04-20 15:36:23,ASI,160011832878626,Pass Entry (Tag On),15,23,20cc,2016-04-20 15:23:18,2016-04-20 16:37:33,-0.4,Raymond & Holly
7095,2016-04-20 15:42:35,Reg SV Sr/Dis,160005851974233,SV Entry (Tag On),15,23,20cc,2016-04-20 15:23:18,2016-04-20 16:37:33,-0.4,Raymond & Del Mar Sta.
7096,2016-04-20 15:50:15,Reg SV Sr/Dis,160010408110406,SV Entry (Tag On),15,23,20cc,2016-04-20 15:23:18,2016-04-20 16:37:33,-0.4,Arroyo Pkwy & California
7097,2016-04-20 15:57:33,EZ Pass S/D Z0,160008891024514,Pass Entry (Tag On),15,23,20cc,2016-04-20 15:23:18,2016-04-20 16:37:33,-0.4,Arroyo Pkwy & California
7098,2016-04-20 16:03:57,Reg SV Regular,160010573510596,SV Entry (Tag On),15,23,20cc,2016-04-20 15:23:18,2016-04-20 16:37:33,-0.4,Lake & Colorado
7099,2016-04-20 16:07:21,Reg SV Regular,160015088951920,SV Entry (Tag On),15,23,20cc,2016-04-20 15:23:18,2016-04-20 16:37:33,-0.4,Lake & Colorado
7100,2016-04-20 16:16:49,ASI,160019588930756,Pass Entry (Tag On),15,23,20cc,2016-04-20 15:23:18,2016-04-20 16:37:33,-0.4,Lake & Washington
7101,2016-04-20 16:21:37,ASI,160008117347350,Pass Entry (Tag On),15,23,20cc,2016-04-20 15:23:18,2016-04-20 16:37:33,-0.4,Woodbury & Raymond Ln
7102,2016-04-20 16:37:32,Reg SV Regular,160008380074715,SV Entry (Tag On),15,23,20cc,2016-04-20 15:23:18,2016-04-20 16:37:33,-0.4,Woodbury & Raymond Ln
7103,2016-04-20 17:50:53,ASI,160005586927191,Pass Entry (Tag On),17,45,20cc,2016-04-20 17:48:47,2016-04-20 18:49:33,0.6,Fair Oaks & Washington
7104,2016-04-20 17:59:34,ASI,160012371840860,Pass Entry (Tag On),17,45,20cc,2016-04-20 17:48:47,2016-04-20 18:49:33,0.6,Raymond & Holly
7105,2016-04-20 18:13:58,ASI,160038262336593,Pass Entry (Tag On),17,45,20cc,2016-04-20 17:48:47,2016-04-20 18:49:33,0.6,Arroyo Pkwy & California
7106,2016-04-20 18:18:32,ASI,160041888215043,Pass Entry (Tag On),17,45,20cc,2016-04-20 17:48:47,2016-04-20 18:49:33,0.6,Lake & Colorado
7107,2016-04-20 18:21:59,ASI,160005507792799,Pass Entry (Tag On),17,45,20cc,2016-04-20 17:48:47,2016-04-20 18:49:33,0.6,Lake & Colorado
7108,2016-04-20 18:22:01,ASI,160041279335046,Pass Entry (Tag On),17,45,20cc,2016-04-20 17:48:47,2016-04-20 18:49:33,0.6,Lake & Colorado
7109,2016-04-20 18:24:17,ASI,160005579372314,Pass Entry (Tag On),17,45,20cc,2016-04-20 17:48:47,2016-04-20 18:49:33,0.6,Lake & Colorado
7110,2016-04-20 18:25:58,Reg SV Regular,160008333690393,SV Entry (Tag On),17,45,20cc,2016-04-20 17:48:47,2016-04-20 18:49:33,0.6,Lake & Villa
7111,2016-04-20 18:26:00,Reg SV Regular,160008300708707,SV Entry (Tag On),17,45,20cc,2016-04-20 17:48:47,2016-04-20 18:49:33,0.6,Lake & Villa
7112,2016-04-20 18:26:02,Reg SV Regular,160008305114398,SV Entry (Tag On),17,45,20cc,2016-04-20 17:48:47,2016-04-20 18:49:33,0.6,Lake & Villa
7113,2016-04-20 18:27:51,ASI,160033079301385,Pass Entry (Tag On),17,45,20cc,2016-04-20 17:48:47,2016-04-20 18:49:33,0.6,Lake & Villa
7114,2016-04-20 06:57:42,EZ Pass AdultZ0,160008917628702,Pass Entry (Tag On),6,43,10,2016-04-20 06:44:13,2016-04-20 07:05:13,2.2,Del Mar & Bonnie
7115,2016-04-20 07:18:20,EZ Pass AdultZ0,160018932331125,Pass Entry (Tag On),7,16,10,2016-04-20 07:16:43,2016-04-20 07:34:58,1.0,Del Mar & Bonnie
7116,2016-04-20 07:41:25,Reg SV Regular,160015195478643,SV Entry (Tag On),7,36,10,2016-04-20 07:36:28,2016-04-20 08:00:28,3.5,Colorado & Raymond
7117,2016-04-20 08:06:21,Reg SV Regular,160041858585201,SV Entry (Tag On),8,4,10,2016-04-20 08:04:58,2016-04-20 08:28:28,7.5,Del Mar & Bonnie
7118,2016-04-20 08:17:17,ASI,160036524886199,Pass Entry (Tag On),8,4,10,2016-04-20 08:04:58,2016-04-20 08:28:28,7.5,Colorado & Raymond
7119,2016-04-20 08:22:32,ASI,160005622624794,Pass Entry (Tag On),8,4,10,2016-04-20 08:04:58,2016-04-20 08:28:28,7.5,Green & Orange Grove
7120,2016-04-20 08:34:12,Reg SV Regular,160008486951105,SV Entry (Tag On),8,21,10,2016-04-20 08:28:43,2016-04-20 08:51:13,9.2,Del Mar & Bonnie
7121,2016-04-20 08:56:53,Reg SV Regular,160018146807928,SV Entry (Tag On),8,49,10,2016-04-20 08:53:43,2016-04-20 09:17:28,11.5,Colorado & Lake
7122,2016-04-20 09:03:31,Reg SV Sr/Dis,160005437596310,SV Entry (Tag On),8,49,10,2016-04-20 08:53:43,2016-04-20 09:17:28,11.5,Colorado & Raymond
7123,2016-04-20 09:46:19,Reg SV Sr/Dis,160005620120472,SV Entry (Tag On),9,36,10,2016-04-20 09:36:58,2016-04-20 09:54:28,0.5,Colorado & Lake
7124,2016-04-20 10:59:48,EZ Pass AdultZ0,160013374880614,Pass Entry (Tag On),10,44,10,2016-04-20 10:45:28,2016-04-20 11:08:13,0.2,Del Mar & Bonnie
7125,2016-04-20 11:34:16,ASI,160005328519835,Pass Entry (Tag On),11,21,10,2016-04-20 11:22:13,2016-04-20 11:43:43,2.7,Colorado & Raymond
7126,2016-04-20 12:27:42,Reg SV Regular,160005371102877,SV Entry (Tag On),12,12,10,2016-04-20 12:26:28,2016-04-20 12:46:13,13.2,Colorado & Raymond
7127,2016-04-20 12:39:39,ASI,160019592146118,Pass Entry (Tag On),12,12,10,2016-04-20 12:26:28,2016-04-20 12:46:13,13.2,Green & Orange Grove
7128,2016-04-20 12:39:42,ASI,160005598969751,Pass Entry (Tag On),12,12,10,2016-04-20 12:26:28,2016-04-20 12:46:13,13.2,Green & Orange Grove
7129,2016-04-20 13:16:21,Reg SV Regular,160005434223835,SV Entry (Tag On),13,6,10,2016-04-20 13:16:13,2016-04-20 13:39:28,13.5,Colorado & Lake
7130,2016-04-20 13:22:29,Reg SV Sr/Dis,1701357368484327681,SV Entry (Tag On),13,6,10,2016-04-20 13:16:13,2016-04-20 13:39:28,13.5,Colorado & Raymond
7131,2016-04-20 13:28:29,ASI,160005330180634,Pass Entry (Tag On),13,6,10,2016-04-20 13:16:13,2016-04-20 13:39:28,13.5,Green & Orange Grove
7132,2016-04-20 13:29:11,EZ Pass S/D Z0,160005899812312,Pass Entry (Tag On),13,6,10,2016-04-20 13:16:13,2016-04-20 13:39:28,13.5,Green & Orange Grove
7133,2016-04-20 13:29:53,ASI,160005413556312,Pass Entry (Tag On),13,6,10,2016-04-20 13:16:13,2016-04-20 13:39:28,13.5,Green & Orange Grove
